Length Units,meter
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) Velocity Magnitude - m/s
45,6.2000000e-01,7.6923072e-02,1.0051429e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
46,6.2000000e-01,7.6923072e-02,8.9600003e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
47,6.2000000e-01,7.6923072e-02,7.8685713e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
48,6.2000000e-01,7.6923072e-02,6.7771435e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
49,6.2000000e-01,7.6923072e-02,5.6857157e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
50,6.2000000e-01,7.6923072e-02,4.5942855e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
51,6.2000000e-01,7.6923072e-02,3.5028577e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
52,6.2000000e-01,7.6923072e-02,2.4114299e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
53,6.2000000e-01,7.6923072e-02,1.3199997e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
54,6.2000000e-01,7.6923072e-02,2.2857189e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
55,6.2000000e-01,7.6923072e-02,-8.6285591e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
56,6.2000000e-01,7.6923072e-02,-1.9542861e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
57,6.2000000e-01,1.8461537e-01,2.7514286e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
58,6.2000000e-01,1.8461537e-01,2.6422858e+00,1.5334308e-02,5.2777992e-05,5.0470526e-03,1.6143622e-02
59,6.2000000e-01,1.8461537e-01,2.5331428e+00,1.4574260e-02,-3.3946540e-03,-1.8582860e-04,1.4965536e-02
60,6.2000000e-01,1.8461537e-01,2.4240000e+00,1.2551934e-02,-2.9458893e-03,-2.2237115e-03,1.3083356e-02
61,6.2000000e-01,1.8461537e-01,2.3148572e+00,1.0715062e-02,-2.8192052e-03,-4.0646950e-03,1.1801789e-02
62,6.2000000e-01,1.8461537e-01,2.2057142e+00,8.3707962e-03,-2.1525805e-03,-4.4971155e-03,9.7430944e-03
63,6.2000000e-01,1.8461537e-01,2.0965714e+00,7.3631373e-03,-1.3920127e-03,-3.7127186e-03,8.3628809e-03
64,6.2000000e-01,1.8461537e-01,1.9874287e+00,7.0743822e-03,-8.1657257e-04,-2.3951454e-03,7.5133475e-03
65,6.2000000e-01,1.8461537e-01,1.8782856e+00,6.6207056e-03,-9.3905241e-05,-1.0385739e-03,6.7023276e-03
66,6.2000000e-01,1.8461537e-01,1.7691429e+00,6.2842220e-03,2.0229934e-04,2.5989302e-03,6.8034409e-03
67,6.2000000e-01,1.8461537e-01,1.6600001e+00,5.4260371e-03,3.5033922e-04,4.0613334e-03,6.7866812e-03
68,6.2000000e-01,1.8461537e-01,1.5508572e+00,4.3155383e-03,3.8231642e-04,5.6389710e-03,7.1111200e-03
69,6.2000000e-01,1.8461537e-01,1.4417143e+00,2.2855788e-03,5.2739703e-04,5.2364818e-03,5.7378355e-03
70,6.2000000e-01,1.8461537e-01,1.3325715e+00,-7.3172528e-06,5.7200424e-04,3.5400379e-03,3.5859603e-03
71,6.2000000e-01,1.8461537e-01,1.2234286e+00,-4.4695471e-04,5.7459367e-04,1.0505798e-03,1.2781409e-03
72,6.2000000e-01,1.8461537e-01,1.1142857e+00,-9.6466695e-04,6.1289541e-04,4.2419104e-04,1.2190822e-03
73,6.2000000e-01,1.8461537e-01,1.0051429e+00,-5.1196350e-04,7.3614024e-04,-2.1990962e-04,9.2323852e-04
74,6.2000000e-01,1.8461537e-01,8.9600003e-01,1.6759682e-03,8.2945038e-04,3.0053314e-03,3.5396148e-03
75,6.2000000e-01,1.8461537e-01,7.8685713e-01,2.1318903e-03,3.2064712e-04,6.5724226e-03,6.9169723e-03
76,6.2000000e-01,1.8461537e-01,6.7771435e-01,3.2648719e-03,7.1015675e-04,1.3745008e-02,1.4145280e-02
77,6.2000000e-01,1.8461537e-01,5.6857157e-01,2.9358431e-03,1.1924319e-03,1.3323740e-02,1.3695369e-02
78,6.2000000e-01,1.8461537e-01,4.5942855e-01,5.1532569e-04,2.9581459e-04,1.1924025e-02,1.1938821e-02
79,6.2000000e-01,1.8461537e-01,3.5028577e-01,-2.9027043e-03,-2.1391458e-04,6.8345140e-03,7.4284612e-03
80,6.2000000e-01,1.8461537e-01,2.4114299e-01,-8.5257068e-03,-1.0098808e-04,4.3249996e-03,9.5605180e-03
81,6.2000000e-01,1.8461537e-01,1.3199997e-01,-1.2765439e-02,2.6087139e-03,-7.9062777e-03,1.5240442e-02
82,6.2000000e-01,1.8461537e-01,2.2857189e-02,-1.0869269e-02,7.1728369e-03,-1.5036263e-02,1.9891702e-02
83,6.2000000e-01,1.8461537e-01,-8.6285591e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
84,6.2000000e-01,1.8461537e-01,-1.9542861e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
85,6.2000000e-01,2.9230765e-01,2.7514286e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
86,6.2000000e-01,2.9230765e-01,2.6422858e+00,1.7539931e-02,-2.3828407e-03,2.8505875e-04,1.7703343e-02
87,6.2000000e-01,2.9230765e-01,2.5331428e+00,1.5566826e-02,-6.1341100e-03,-3.3902300e-03,1.7071821e-02
88,6.2000000e-01,2.9230765e-01,2.4240000e+00,1.3201694e-02,-7.1678790e-03,-5.7801944e-03,1.6095771e-02
89,6.2000000e-01,2.9230765e-01,2.3148572e+00,1.0587979e-02,-5.8873449e-03,-6.6543305e-03,1.3821948e-02
90,6.2000000e-01,2.9230765e-01,2.2057142e+00,8.0974698e-03,-4.4000568e-03,-5.6034410e-03,1.0785549e-02
91,6.2000000e-01,2.9230765e-01,2.0965714e+00,6.8204957e-03,-2.2568498e-03,-2.3114332e-03,7.5468705e-03
92,6.2000000e-01,2.9230765e-01,1.9874287e+00,6.4205131e-03,-1.0837683e-03,-3.4202862e-04,6.5203165e-03
93,6.2000000e-01,2.9230765e-01,1.8782856e+00,5.9172083e-03,-1.4001425e-04,3.4242966e-03,6.8380381e-03
94,6.2000000e-01,2.9230765e-01,1.7691429e+00,5.4509928e-03,4.5005247e-04,8.1400918e-03,9.8069850e-03
95,6.2000000e-01,2.9230765e-01,1.6600001e+00,4.8454674e-03,8.4516359e-04,1.1012863e-02,1.2061344e-02
96,6.2000000e-01,2.9230765e-01,1.5508572e+00,3.2035182e-03,1.1014752e-03,1.1648481e-02,1.2131071e-02
97,6.2000000e-01,2.9230765e-01,1.4417143e+00,1.5097192e-03,9.7935414e-04,1.0140549e-02,1.0298987e-02
98,6.2000000e-01,2.9230765e-01,1.3325715e+00,5.4949790e-04,5.0171884e-04,4.9587665e-03,5.0142831e-03
99,6.2000000e-01,2.9230765e-01,1.2234286e+00,-2.8960474e-04,3.7480023e-04,3.0650613e-03,3.1014427e-03
100,6.2000000e-01,2.9230765e-01,1.1142857e+00,-6.8711938e-04,8.1642851e-04,5.9830155e-03,6.0774307e-03
101,6.2000000e-01,2.9230765e-01,1.0051429e+00,7.6559337e-04,8.9669973e-04,-1.8355070e-03,2.1815796e-03
102,6.2000000e-01,2.9230765e-01,8.9600003e-01,2.1575959e-03,1.4562299e-03,2.8122773e-03,3.8320660e-03
103,6.2000000e-01,2.9230765e-01,7.8685713e-01,3.8324888e-03,1.5416747e-03,1.1707782e-02,1.2415187e-02
104,6.2000000e-01,2.9230765e-01,6.7771435e-01,5.2126762e-03,1.3762326e-03,2.0080347e-02,2.0791497e-02
105,6.2000000e-01,2.9230765e-01,5.6857157e-01,5.7625724e-03,6.5014255e-04,2.8627140e-02,2.9208614e-02
106,6.2000000e-01,2.9230765e-01,4.5942855e-01,3.2162864e-03,-1.2668469e-03,2.2812754e-02,2.3073168e-02
107,6.2000000e-01,2.9230765e-01,3.5028577e-01,-2.4783527e-03,-1.8318917e-03,1.9872935e-02,2.0110486e-02
108,6.2000000e-01,2.9230765e-01,2.4114299e-01,-9.4201248e-03,-1.3031673e-03,1.6848881e-02,1.9347398e-02
109,6.2000000e-01,2.9230765e-01,1.3199997e-01,-1.5364553e-02,2.2424269e-05,4.6677999e-03,1.6057968e-02
110,6.2000000e-01,2.9230765e-01,2.2857189e-02,-1.7637035e-02,2.3986402e-03,-2.9894062e-03,1.8048685e-02
111,6.2000000e-01,2.9230765e-01,-8.6285591e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
112,6.2000000e-01,2.9230765e-01,-1.9542861e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
113,6.2000000e-01,3.9999995e-01,2.7514286e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
114,6.2000000e-01,3.9999995e-01,2.6422858e+00,1.7804522e-02,-5.5227461e-03,-1.3644143e-03,1.8691264e-02
115,6.2000000e-01,3.9999995e-01,2.5331428e+00,1.5597672e-02,-8.6898282e-03,-5.8064787e-03,1.8775400e-02
116,6.2000000e-01,3.9999995e-01,2.4240000e+00,1.2709921e-02,-9.0840375e-03,-7.9887761e-03,1.7546577e-02
117,6.2000000e-01,3.9999995e-01,2.3148572e+00,9.8719634e-03,-8.0535458e-03,-8.9932429e-03,1.5594668e-02
118,6.2000000e-01,3.9999995e-01,2.2057142e+00,8.1227431e-03,-5.3164428e-03,-8.1112217e-03,1.2650511e-02
119,6.2000000e-01,3.9999995e-01,2.0965714e+00,6.8063783e-03,-2.5908351e-03,-6.6555319e-03,9.8658660e-03
120,6.2000000e-01,3.9999995e-01,1.9874287e+00,6.1146216e-03,-1.1085683e-03,-2.9590442e-03,6.8828384e-03
121,6.2000000e-01,3.9999995e-01,1.8782856e+00,5.4638586e-03,1.0496653e-03,1.0792495e-03,5.6674797e-03
122,6.2000000e-01,3.9999995e-01,1.7691429e+00,5.1276162e-03,1.9018312e-03,5.2915043e-03,7.6098242e-03
123,6.2000000e-01,3.9999995e-01,1.6600001e+00,4.0913825e-03,1.9765673e-03,8.3213598e-03,9.4810994e-03
124,6.2000000e-01,3.9999995e-01,1.5508572e+00,2.1998344e-03,1.7391138e-03,8.8927308e-03,9.3244007e-03
125,6.2000000e-01,3.9999995e-01,1.4417143e+00,1.4418429e-03,1.2394305e-03,8.6746700e-03,8.8805966e-03
126,6.2000000e-01,3.9999995e-01,1.3325715e+00,7.1616232e-04,3.5793748e-04,7.2695441e-03,7.3134997e-03
127,6.2000000e-01,3.9999995e-01,1.2234286e+00,-9.8237972e-05,1.5401578e-04,4.8967958e-03,4.9002022e-03
128,6.2000000e-01,3.9999995e-01,1.1142857e+00,6.3420390e-04,3.7351056e-04,3.0503534e-03,3.1378942e-03
129,6.2000000e-01,3.9999995e-01,1.0051429e+00,1.7302141e-03,1.1563986e-03,3.5335396e-03,4.1008294e-03
130,6.2000000e-01,3.9999995e-01,8.9600003e-01,2.8310388e-03,1.5269449e-03,2.7101520e-03,4.2060986e-03
131,6.2000000e-01,3.9999995e-01,7.8685713e-01,3.6124990e-03,2.4277698e-03,3.0849902e-03,5.3349207e-03
132,6.2000000e-01,3.9999995e-01,6.7771435e-01,4.8778509e-03,2.5473349e-03,1.0374537e-02,1.1743652e-02
133,6.2000000e-01,3.9999995e-01,5.6857157e-01,4.1919174e-03,1.4119669e-03,1.2839057e-02,1.3579662e-02
134,6.2000000e-01,3.9999995e-01,4.5942855e-01,1.1980250e-03,6.0991122e-04,1.3850695e-02,1.3915784e-02
135,6.2000000e-01,3.9999995e-01,3.5028577e-01,-4.4864966e-03,-3.6181009e-06,1.4131764e-02,1.4826848e-02
136,6.2000000e-01,3.9999995e-01,2.4114299e-01,-1.0147827e-02,9.6608710e-05,1.1721527e-02,1.5504255e-02
137,6.2000000e-01,3.9999995e-01,1.3199997e-01,-1.5059668e-02,9.1982249e-04,4.6198587e-03,1.5779188e-02
138,6.2000000e-01,3.9999995e-01,2.2857189e-02,-1.8144581e-02,1.7524658e-03,-5.7873982e-03,1.9125663e-02
139,6.2000000e-01,3.9999995e-01,-8.6285591e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
140,6.2000000e-01,3.9999995e-01,-1.9542861e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
141,6.2000000e-01,5.0769222e-01,2.7514286e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
142,6.2000000e-01,5.0769222e-01,2.6422858e+00,1.8034751e-02,-1.0067237e-02,-1.2822434e-03,2.0694098e-02
143,6.2000000e-01,5.0769222e-01,2.5331428e+00,1.5196233e-02,-1.1948199e-02,-7.3531847e-03,2.0682221e-02
144,6.2000000e-01,5.0769222e-01,2.4240000e+00,1.2003771e-02,-1.1215257e-02,-8.8688005e-03,1.8668909e-02
145,6.2000000e-01,5.0769222e-01,2.3148572e+00,8.9385016e-03,-1.0526642e-02,-1.0293797e-02,1.7224090e-02
146,6.2000000e-01,5.0769222e-01,2.2057142e+00,7.4427584e-03,-6.2301066e-03,-9.9111795e-03,1.3872287e-02
147,6.2000000e-01,5.0769222e-01,2.0965714e+00,6.3407235e-03,-2.8753111e-03,-8.9615555e-03,1.1348201e-02
148,6.2000000e-01,5.0769222e-01,1.9874287e+00,4.6577868e-03,-2.8479277e-04,-6.4147785e-03,7.9325568e-03
149,6.2000000e-01,5.0769222e-01,1.8782856e+00,4.0716496e-03,1.8626952e-03,-2.3675689e-03,5.0649131e-03
150,6.2000000e-01,5.0769222e-01,1.7691429e+00,4.3542553e-03,2.9398212e-03,1.2578384e-03,5.4022442e-03
151,6.2000000e-01,5.0769222e-01,1.6600001e+00,2.8441877e-03,2.5671942e-03,2.1307331e-03,4.3840520e-03
152,6.2000000e-01,5.0769222e-01,1.5508572e+00,6.2882790e-04,2.2270549e-03,2.2217201e-03,3.2079960e-03
153,6.2000000e-01,5.0769222e-01,1.4417143e+00,-4.5483917e-05,1.4404841e-03,2.1656828e-03,2.6013930e-03
154,6.2000000e-01,5.0769222e-01,1.3325715e+00,-5.4973876e-05,2.9788882e-04,2.5357374e-03,2.5537666e-03
155,6.2000000e-01,5.0769222e-01,1.2234286e+00,3.6314447e-04,-5.4508599e-04,3.4858231e-03,3.5468230e-03
156,6.2000000e-01,5.0769222e-01,1.1142857e+00,9.6463109e-04,-2.7523946e-04,1.4929203e-03,1.7986331e-03
157,6.2000000e-01,5.0769222e-01,1.0051429e+00,2.4463653e-03,4.8610265e-05,-1.7908155e-03,3.0321751e-03
158,6.2000000e-01,5.0769222e-01,8.9600003e-01,3.1105757e-03,1.6652356e-03,4.1715955e-04,3.5528457e-03
159,6.2000000e-01,5.0769222e-01,7.8685713e-01,3.8582650e-03,2.5760350e-03,1.2093608e-03,4.7942381e-03
160,6.2000000e-01,5.0769222e-01,6.7771435e-01,4.6682828e-03,3.1669880e-03,1.1478292e-03,5.7567516e-03
161,6.2000000e-01,5.0769222e-01,5.6857157e-01,3.9012635e-03,3.9191958e-03,4.9776351e-03,7.4402154e-03
162,6.2000000e-01,5.0769222e-01,4.5942855e-01,-2.5752885e-04,3.3680571e-03,8.0138110e-03,8.6966259e-03
163,6.2000000e-01,5.0769222e-01,3.5028577e-01,-5.9618526e-03,2.7366979e-03,8.2814032e-03,1.0564793e-02
164,6.2000000e-01,5.0769222e-01,2.4114299e-01,-1.0304067e-02,1.9360308e-03,1.7447504e-03,1.0628554e-02
165,6.2000000e-01,5.0769222e-01,1.3199997e-01,-1.3915163e-02,1.7278567e-03,-6.3501569e-03,1.5392912e-02
166,6.2000000e-01,5.0769222e-01,2.2857189e-02,-1.6468944e-02,1.5934235e-03,-1.0516339e-02,1.9605063e-02
167,6.2000000e-01,5.0769222e-01,-8.6285591e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
168,6.2000000e-01,5.0769222e-01,-1.9542861e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
169,6.2000000e-01,6.1538458e-01,2.7514286e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
170,6.2000000e-01,6.1538458e-01,2.6422858e+00,1.6716350e-02,-1.2797560e-02,-1.7352580e-03,2.1124039e-02
171,6.2000000e-01,6.1538458e-01,2.5331428e+00,1.3523217e-02,-1.3970240e-02,-6.9048321e-03,2.0633025e-02
172,6.2000000e-01,6.1538458e-01,2.4240000e+00,9.8976260e-03,-1.3842442e-02,-9.9573815e-03,1.9716127e-02
173,6.2000000e-01,6.1538458e-01,2.3148572e+00,8.4988838e-03,-1.0856382e-02,-1.0763217e-02,1.7491108e-02
174,6.2000000e-01,6.1538458e-01,2.2057142e+00,7.0187869e-03,-6.3703693e-03,-1.0523207e-02,1.4162729e-02
175,6.2000000e-01,6.1538458e-01,2.0965714e+00,5.8845202e-03,-2.8346386e-03,-8.7591009e-03,1.0926326e-02
176,6.2000000e-01,6.1538458e-01,1.9874287e+00,3.8974539e-03,4.3049926e-04,-6.7087146e-03,7.7706068e-03
177,6.2000000e-01,6.1538458e-01,1.8782856e+00,3.2101788e-03,2.4759425e-03,-3.2057138e-03,5.1683788e-03
178,6.2000000e-01,6.1538458e-01,1.7691429e+00,3.4960855e-03,3.0136213e-03,-2.9571852e-04,4.6251463e-03
179,6.2000000e-01,6.1538458e-01,1.6600001e+00,2.5177049e-03,2.6416050e-03,1.3816678e-03,3.9020404e-03
180,6.2000000e-01,6.1538458e-01,1.5508572e+00,4.6047402e-04,2.2831205e-03,1.4720010e-03,2.7552608e-03
181,6.2000000e-01,6.1538458e-01,1.4417143e+00,-2.1738880e-03,9.4652618e-04,-3.1800594e-03,3.9666709e-03
182,6.2000000e-01,6.1538458e-01,1.3325715e+00,-7.8614720e-04,-1.8869693e-04,-6.8380847e-05,8.1136299e-04
183,6.2000000e-01,6.1538458e-01,1.2234286e+00,3.5857892e-04,-1.3241512e-03,1.6654953e-03,2.1577373e-03
184,6.2000000e-01,6.1538458e-01,1.1142857e+00,7.2539289e-04,-1.6304526e-03,-9.0327288e-04,2.0001181e-03
185,6.2000000e-01,6.1538458e-01,1.0051429e+00,2.2158942e-03,-7.6819956e-04,-7.1385229e-04,2.4515104e-03
186,6.2000000e-01,6.1538458e-01,8.9600003e-01,2.7388865e-03,5.6855218e-04,9.1939227e-04,2.9444920e-03
187,6.2000000e-01,6.1538458e-01,7.8685713e-01,4.0563596e-03,2.2116287e-03,3.4379459e-03,5.7588913e-03
188,6.2000000e-01,6.1538458e-01,6.7771435e-01,4.9609570e-03,3.7140804e-03,2.6149631e-03,6.7263301e-03
189,6.2000000e-01,6.1538458e-01,5.6857157e-01,4.0933210e-03,5.9479456e-03,5.8054021e-03,9.2647737e-03
190,6.2000000e-01,6.1538458e-01,4.5942855e-01,2.5990331e-03,6.7358399e-03,1.1611471e-02,1.3673068e-02
191,6.2000000e-01,6.1538458e-01,3.5028577e-01,-4.8876619e-03,6.1355028e-03,7.6251542e-03,1.0939681e-02
192,6.2000000e-01,6.1538458e-01,2.4114299e-01,-8.8923620e-03,5.1658456e-03,5.8432561e-03,1.1828089e-02
193,6.2000000e-01,6.1538458e-01,1.3199997e-01,-1.3010904e-02,3.7615171e-03,-4.1617337e-03,1.4168722e-02
194,6.2000000e-01,6.1538458e-01,2.2857189e-02,-1.3402975e-02,2.2674566e-03,-9.8250089e-03,1.6772356e-02
195,6.2000000e-01,6.1538458e-01,-8.6285591e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
196,6.2000000e-01,6.1538458e-01,-1.9542861e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
197,6.2000000e-01,7.2307694e-01,2.7514286e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
198,6.2000000e-01,7.2307694e-01,2.6422858e+00,1.5093328e-02,-1.6271967e-02,-2.1870052e-03,2.2301760e-02
199,6.2000000e-01,7.2307694e-01,2.5331428e+00,1.1865813e-02,-1.6142571e-02,-6.5685096e-03,2.1083772e-02
200,6.2000000e-01,7.2307694e-01,2.4240000e+00,9.6797058e-03,-1.3979363e-02,-9.0594497e-03,1.9266367e-02
201,6.2000000e-01,7.2307694e-01,2.3148572e+00,7.9764472e-03,-1.1119209e-02,-1.1282684e-02,1.7735826e-02
202,6.2000000e-01,7.2307694e-01,2.2057142e+00,6.6203559e-03,-6.5969685e-03,-1.1168279e-02,1.4562951e-02
203,6.2000000e-01,7.2307694e-01,2.0965714e+00,5.4482087e-03,-2.8315866e-03,-8.2644150e-03,1.0295699e-02
204,6.2000000e-01,7.2307694e-01,1.9874287e+00,4.2760610e-03,9.3379471e-04,-5.3605530e-03,6.9204192e-03
205,6.2000000e-01,7.2307694e-01,1.8782856e+00,3.5241561e-03,2.7801464e-03,-2.7917465e-03,5.2860891e-03
206,6.2000000e-01,7.2307694e-01,1.7691429e+00,2.6181797e-03,2.8609422e-03,-1.5384011e-03,4.1721137e-03
207,6.2000000e-01,7.2307694e-01,1.6600001e+00,1.5371597e-03,2.8311466e-03,-4.7467079e-04,3.2563114e-03
208,6.2000000e-01,7.2307694e-01,1.5508572e+00,4.7114538e-04,2.0330998e-03,4.5185175e-04,2.1353320e-03
209,6.2000000e-01,7.2307694e-01,1.4417143e+00,-1.2624322e-03,5.9890351e-04,-2.5795784e-03,2.9337083e-03
210,6.2000000e-01,7.2307694e-01,1.3325715e+00,-1.0772438e-03,-6.2903186e-04,-1.8341407e-03,2.2181540e-03
