Length Units,meter
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) Velocity Magnitude - m/s
122,4.4600000e+00,2.0217392e-01,7.2236371e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
123,4.4600000e+00,2.0217392e-01,6.2975764e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
124,4.4600000e+00,2.0217392e-01,5.3715158e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
125,4.4600000e+00,2.0217392e-01,4.4454551e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
126,4.4600000e+00,2.0217392e-01,3.5193944e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
127,4.4600000e+00,2.0217392e-01,2.5933337e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
128,4.4600000e+00,2.0217392e-01,1.6672730e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
129,4.4600000e+00,2.0217392e-01,7.4121237e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
130,4.4600000e+00,2.0217392e-01,-1.8484831e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
131,4.4600000e+00,2.0217392e-01,-1.1109090e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
132,4.4600000e+00,2.0217392e-01,-2.0369697e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
133,4.4600000e+00,2.9347828e-01,2.7596970e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
134,4.4600000e+00,2.9347828e-01,2.6670909e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
135,4.4600000e+00,2.9347828e-01,2.5744848e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
136,4.4600000e+00,2.9347828e-01,2.4818788e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
137,4.4600000e+00,2.9347828e-01,2.3892727e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
138,4.4600000e+00,2.9347828e-01,2.2966666e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
139,4.4600000e+00,2.9347828e-01,2.2040606e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
140,4.4600000e+00,2.9347828e-01,2.1114545e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
141,4.4600000e+00,2.9347828e-01,2.0188484e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
142,4.4600000e+00,2.9347828e-01,1.9262424e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
143,4.4600000e+00,2.9347828e-01,1.8336363e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
144,4.4600000e+00,2.9347828e-01,1.7410303e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
145,4.4600000e+00,2.9347828e-01,1.6484243e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
146,4.4600000e+00,2.9347828e-01,1.5558182e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
147,4.4600000e+00,2.9347828e-01,1.4632121e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
148,4.4600000e+00,2.9347828e-01,1.3706061e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
149,4.4600000e+00,2.9347828e-01,1.2780000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
150,4.4600000e+00,2.9347828e-01,1.1853939e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
151,4.4600000e+00,2.9347828e-01,1.0927879e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
152,4.4600000e+00,2.9347828e-01,1.0001818e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
153,4.4600000e+00,2.9347828e-01,9.0757573e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
154,4.4600000e+00,2.9347828e-01,8.1496978e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
155,4.4600000e+00,2.9347828e-01,7.2236371e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
156,4.4600000e+00,2.9347828e-01,6.2975764e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
157,4.4600000e+00,2.9347828e-01,5.3715158e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
158,4.4600000e+00,2.9347828e-01,4.4454551e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
159,4.4600000e+00,2.9347828e-01,3.5193944e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
160,4.4600000e+00,2.9347828e-01,2.5933337e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
161,4.4600000e+00,2.9347828e-01,1.6672730e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
162,4.4600000e+00,2.9347828e-01,7.4121237e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
163,4.4600000e+00,2.9347828e-01,-1.8484831e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
164,4.4600000e+00,2.9347828e-01,-1.1109090e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
165,4.4600000e+00,2.9347828e-01,-2.0369697e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
166,4.4600000e+00,3.8478264e-01,2.7596970e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
167,4.4600000e+00,3.8478264e-01,2.6670909e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
168,4.4600000e+00,3.8478264e-01,2.5744848e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
169,4.4600000e+00,3.8478264e-01,2.4818788e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
170,4.4600000e+00,3.8478264e-01,2.3892727e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
171,4.4600000e+00,3.8478264e-01,2.2966666e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
172,4.4600000e+00,3.8478264e-01,2.2040606e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
173,4.4600000e+00,3.8478264e-01,2.1114545e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
174,4.4600000e+00,3.8478264e-01,2.0188484e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
175,4.4600000e+00,3.8478264e-01,1.9262424e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
176,4.4600000e+00,3.8478264e-01,1.8336363e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
177,4.4600000e+00,3.8478264e-01,1.7410303e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
178,4.4600000e+00,3.8478264e-01,1.6484243e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
179,4.4600000e+00,3.8478264e-01,1.5558182e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
180,4.4600000e+00,3.8478264e-01,1.4632121e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
181,4.4600000e+00,3.8478264e-01,1.3706061e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
182,4.4600000e+00,3.8478264e-01,1.2780000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
183,4.4600000e+00,3.8478264e-01,1.1853939e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
184,4.4600000e+00,3.8478264e-01,1.0927879e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
185,4.4600000e+00,3.8478264e-01,1.0001818e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
186,4.4600000e+00,3.8478264e-01,9.0757573e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
187,4.4600000e+00,3.8478264e-01,8.1496978e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
188,4.4600000e+00,3.8478264e-01,7.2236371e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
189,4.4600000e+00,3.8478264e-01,6.2975764e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
190,4.4600000e+00,3.8478264e-01,5.3715158e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
191,4.4600000e+00,3.8478264e-01,4.4454551e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
192,4.4600000e+00,3.8478264e-01,3.5193944e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
193,4.4600000e+00,3.8478264e-01,2.5933337e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
194,4.4600000e+00,3.8478264e-01,1.6672730e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
195,4.4600000e+00,3.8478264e-01,7.4121237e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
196,4.4600000e+00,3.8478264e-01,-1.8484831e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
197,4.4600000e+00,3.8478264e-01,-1.1109090e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
198,4.4600000e+00,3.8478264e-01,-2.0369697e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
199,4.4600000e+00,4.7608694e-01,2.7596970e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
200,4.4600000e+00,4.7608694e-01,2.6670909e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
201,4.4600000e+00,4.7608694e-01,2.5744848e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
202,4.4600000e+00,4.7608694e-01,2.4818788e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
203,4.4600000e+00,4.7608694e-01,2.3892727e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
204,4.4600000e+00,4.7608694e-01,2.2966666e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
205,4.4600000e+00,4.7608694e-01,2.2040606e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
206,4.4600000e+00,4.7608694e-01,2.1114545e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
207,4.4600000e+00,4.7608694e-01,2.0188484e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
208,4.4600000e+00,4.7608694e-01,1.9262424e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
209,4.4600000e+00,4.7608694e-01,1.8336363e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
210,4.4600000e+00,4.7608694e-01,1.7410303e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
211,4.4600000e+00,4.7608694e-01,1.6484243e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
212,4.4600000e+00,4.7608694e-01,1.5558182e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
